iso_country,iata_code,ident,name,municipality,elevation_ft,type,gps_code,coordinates
IR,KER,OIKK,Ayatollah Hashemi Rafsanjani Intl. Apt.,Kerman,5741,medium_airport,OIKK,"30.271276, 56.949692"
IR,BXR,OIKM,Bam Apt.,Bam,3231,medium_airport,OIKM,"29.0842, 58.450001"
IR,HDR,OIKP,Havadarya Apt.,Bandar Abbas,19,small_airport,OIKP,"27.1583, 56.172501"
IR,GSM,OIKQ,Qeshm Dayrestan Intl. Apt.,Dayrestan,45,small_airport,OIKQ,"26.754639, 55.902353"
IR,RJN,OIKR,Rafsanjan Apt.,Rafsanjan,5298,medium_airport,OIKR,"30.298345, 56.048979"
IR,SYJ,OIKY,Sirjan Apt.,Sirjan,5846,medium_airport,OIKY,"29.5509, 55.672699"
IR,XBJ,OIMB,Birjand Intl. Apt.,Birjand,4952,medium_airport,OIMB,"32.896525, 59.281258"
IR,CKT,OIMC,Sarakhs Apt.,Sarakhs,945,medium_airport,OIMC,"36.501202, 61.064899"
IR,RUD,OIMJ,Shahrud Intl. Apt.,Shahrud,4215,small_airport,OIMJ,"36.425301, 55.104198"
IR,MHD,OIMM,Mashhad Intl. Apt.,Mashhad,3263,large_airport,OIMM,"36.235198974609375, 59.64099884033203"
IR,BJB,OIMN,Bojnord Apt.,Bojnord,3499,medium_airport,OIMN,"37.49300003051758, 57.30820083618164"
IR,AFZ,OIMS,Sabzevar National Apt.,Sabzevar,3010,medium_airport,OIMS,"36.16809844970703, 57.59519958496094"
IR,TCX,OIMT,Tabas Apt.,Tabas,2312,medium_airport,OIMT,"33.667801, 56.8927"
IR,KLM,OINE,Kalaleh Apt.,Kalaleh,425,small_airport,OINE,"37.383301, 55.452"
IR,GBT,OING,Gorgan Apt.,Gorgan,-24,medium_airport,OING,"36.909400939899996, 54.4012985229"
IR,BSM,OINJ,Bishe Kola Air Base,Amol,-79,small_airport,OINJ,"36.655102, 52.349602"
IR,NSH,OINN,Nowshahr Apt.,Nowshahr,-61,medium_airport,OINN,"36.664286, 51.46273"
IR,RZR,OINR,Ramsar Apt.,Ramsar,-70,medium_airport,OINR,"36.90701, 50.687316"
IR,SRY,OINZ,Sari Dasht-e Naz Intl. Apt.,Sari,35,medium_airport,OINZ,"36.644408, 53.188761"
IR,FAZ,OISF,Fasa Apt.,Fasa,4261,medium_airport,OISF,"28.8918, 53.723301"
IR,JAR,OISJ,Jahrom Apt.,Jahrom,3358,small_airport,OISJ,"28.586700439499996, 53.5791015625"
IR,LRR,OISL,Lar Apt.,Lar,2641,medium_airport,OISL,"27.6747, 54.383301"
IR,LFM,OISR,Lamerd Apt.,Lamerd,1337,medium_airport,OISR,"27.3727, 53.188801"
IR,SYZ,OISS,Shiraz Shahid Dastghaib Intl. Apt.,Shiraz,4927,large_airport,OISS,"29.5392, 52.589802"
IR,YES,OISY,Yasuj Apt.,Yasuj,5939,medium_airport,OISY,"30.702238, 51.542988"
IR,KHY,OITK,Khoy Apt.,Khoy,3981,small_airport,OITK,"38.4275016784668, 44.97359848022461"
IR,ADU,OITL,Ardabil Apt.,Ardabil,4315,medium_airport,OITL,"38.3256988525, 48.4244003296"
IR,ACP,OITM,Sahand Apt.,Maragheh,4396,small_airport,OITM,"37.347999572753906, 46.127899169921875"
IR,PFQ,OITP,Parsabad-Moghan Apt.,Parsabad,251,small_airport,OITP,"39.6036, 47.8815"
IR,OMH,OITR,Urmia Apt.,Urmia,4343,medium_airport,OITR,"37.6680984497, 45.0686988831"
IR,TBZ,OITT,Tabriz Intl. Apt.,Tabriz,4459,medium_airport,OITT,"38.1339, 46.235001"
IR,IMQ,OITU,Maku National Apt.,Showt,3136,medium_airport,OITU,"39.191293, 44.928505"
IR,JWN,OITZ,Zanjan Apt.,Zanjan,5382,medium_airport,OITZ,"36.7737007141, 48.3594017029"
IR,AZD,OIYY,Shahid Sadooghi Apt.,Yazd,4054,medium_airport,OIYY,"31.9048995972, 54.2765007019"
IR,ACZ,OIZB,Zabol Apt.,Zabol,1628,medium_airport,OIZB,"31.098301, 61.5439"
IR,ZBR,OIZC,Chabahar Konarak Intl. Apt.,Konarak,13,medium_airport,OIZC,"25.44319, 60.382167"
IR,ZAH,OIZH,Zahedan Intl. Apt.,Zahedan,4564,medium_airport,OIZH,"29.47570037841797, 60.90620040893555"
IR,IHR,OIZI,Iranshahr Apt.,Iranshahr,2040,medium_airport,OIZI,"27.236099, 60.720001"
IR,JSK,OIZJ,Jask Apt.,Bandar-e-Jask,19,small_airport,OIZJ,"25.654757, 57.801718"
JO,AMM,OJAI,Queen Alia Intl. Apt.,Amman,2395,large_airport,OJAI,"31.7226009369, 35.9931983948"
JO,ADJ,OJAM,Amman Civil (Marka Intl.) Apt.,Amman,2555,medium_airport,OJAM,"31.9727, 35.9916"
JO,AQJ,OJAQ,Aqaba King Hussein Intl. Apt.,Aqaba,175,medium_airport,OJAQ,"29.611600875854492, 35.01810073852539"
JO,OMF,OJMF,King Hussein Air College,Mafraq,2240,small_airport,OJMF,"32.3564, 36.259201"
KW,XIJ,OKAJ,Ahmed Al Jaber Air Base,Ahmed Al Jaber AB,409,medium_airport,OKAJ,"28.9347991943, 47.791900634799994"
KW,KWI,OKBK,Kuwait Intl. Apt.,Kuwait City,206,large_airport,OKKK,"29.226601, 47.968899"
PG,OKV,OKV,Okao Apt.,Okao,450,small_airport,AYOF,"-5.55666666667, 141.032777778"
LB,BEY,OLBA,Beirut Rafic Hariri Intl. Apt.,Beirut,87,large_airport,OLBA,"33.820899963378906, 35.488399505615234"
LB,KYE,OLKA,Rene Mouawad Air Base / Kleyate Apt.,Tripoli,75,medium_airport,OLKA,"34.589298, 36.011299"
PG,OLQ,OLQ,Olsobip Apt.,Olsobip,1500,small_airport,AYOV,"-5.3897222222200005, 141.515277778"
OM,DQM,OM-0003,Duqm Intl. Apt.,Duqm,364,large_airport,OODQ,"19.501944, 57.634167"
OM,MNH,OM-0004,Mussanah Apt.,Al Masna'ah,372,medium_airport,OOMN,"23.640556, 57.4875"
AE,AUH,OMAA,Zayed Intl. Apt.,Abu Dhabi,88,large_airport,OMAA,"24.443764, 54.651718"
AE,AZI,OMAD,Al Bateen Executive Apt.,Abu Dhabi,16,medium_airport,OMAD,"24.428301, 54.458099"
AE,AAN,OMAL,Al Ain Intl. Apt.,Al Ain,869,medium_airport,OMAL,"24.261699676513672, 55.60919952392578"
AE,DHF,OMAM,Al Dhafra Air Base,,77,medium_airport,OMAM,"24.248199462900004, 54.547698974599996"
AE,XSB,OMBY,Sir Bani Yas Apt.,Sir Bani Yas,25,medium_airport,OMBY,"24.283611, 52.580278"
AE,DXB,OMDB,Dubai Intl. Apt.,Dubai,62,large_airport,OMDB,"25.2527999878, 55.3643989563"
AE,NHD,OMDM,Al Minhad Air Base,Dubai,165,medium_airport,OMDM,"25.0268001556, 55.3661994934"
AE,DWC,OMDW,Al Maktoum Intl. Apt.,Jebel Ali,114,large_airport,OMDW,"24.896356, 55.161389"
AE,FJR,OMFJ,Fujairah Intl. Apt.,Fujairah,152,medium_airport,OMFJ,"25.1122, 56.324001"
AE,RKT,OMRK,Ras Al Khaimah Intl. Apt.,Ras Al Khaimah,102,medium_airport,OMRK,"25.613500595092773, 55.93880081176758"
AE,SHJ,OMSJ,Sharjah Intl. Apt.,Sharjah,111,large_airport,OMSJ,"25.3286, 55.5172"
PG,ONB,ONB,Ononge Apt.,Onange Mission,5800,small_airport,AYQQ,"-8.67436111111, 147.262416667"
OM,RMB,OOBR,Buraimi Apt.,Buraimi,970,small_airport,OOBR,"24.241626, 55.783674"
OM,FAU,OOFD,Fahud Apt.,Fahud,552,small_airport,OOFD,"22.354759, 56.484146"
OM,RNM,OOGB,Qarn Alam Apt.,Ghaba,443,small_airport,OOGB,"21.377199, 57.056293"
OM,JNJ,OOJA,Ja'Aluni Apt.,Duqm,560,small_airport,OOJA,"19.4749, 57.3083"
OM,KHS,OOKB,Khasab Apt.,Khasab,100,medium_airport,OOKB,"26.171, 56.240601"
OM,LKW,OOLK,Lekhwair Apt.,Lekhwair,354,small_airport,OOLK,"22.804866, 55.372801"
OM,MSH,OOMA,RAFO Masirah,Masirah,64,medium_airport,OOMA,"20.6754, 58.890499"
OM,MCT,OOMS,Muscat Intl. Apt.,Muscat,48,large_airport,OOMS,"23.5933, 58.284401"
OM,OMM,OOMX,Marmul Apt.,Marmul,925,small_airport,OOMX,"18.138999, 55.179005"
OM,SLL,OOSA,Salalah Apt.,Salalah,73,medium_airport,OOSA,"17.038700103759766, 54.09130096435547"
OM,OHS,OOSH,Sohar Apt.,Sohar,20,small_airport,OOSH,"24.38604, 56.62541"
OM,TTH,OOTH,Thumrait Air Base,Thumrait,1570,medium_airport,OOTH,"17.666, 54.024601"
PK,DDU,OP17,Dadu West Apt.,Dadu,128,small_airport,OP17,"26.740800857543945, 67.6666030883789"
PK,BHW,OPBG,Bhagatanwala Apt.,Bhagatanwala,600,small_airport,OPBG,"32.056098938, 72.94840240479999"
PK,BNP,OPBN,Bannu Apt.,Bannu,1325,small_airport,OPBN,"32.9729, 70.527901"
PK,WGB,OPBR,Bahawalnagar Apt.,Bahawalnagar,500,small_airport,OPBR,"29.946300506591797, 73.24909973144531"
PK,BHV,OPBW,Bahawalpur Apt.,Bahawalpur,392,medium_airport,OPBW,"29.348100662231445, 71.71800231933594"
PK,CJL,OPCH,Chitral Apt.,Chitral,4920,medium_airport,OPCH,"35.886213, 71.799922"
PK,CHB,OPCL,Chilas Apt.,Chilas,4146,small_airport,OPCL,"35.426700592, 74.081703186"
PK,DBA,OPDB,Dalbandin Apt.,Dalbandin,2800,small_airport,OPDB,"28.878299713100002, 64.3998031616"
PK,DEA,OPDG,Dera Ghazi Khan Apt.,Dera Ghazi Khan,492,medium_airport,OPDG,"29.961000442504883, 70.48590087890625"
PK,DSK,OPDI,Dera Ismael Khan Apt.,Dera Ismael Khan,594,medium_airport,OPDI,"31.909400939941406, 70.89659881591797"
PK,LYP,OPFA,Faisalabad Intl. Apt.,Faisalabad,591,medium_airport,OPFA,"31.364999771118164, 72.99479675292969"
PK,GWD,OPGD,Gwadar Intl. Apt.,Gwadar,36,medium_airport,OPGD,"25.232391, 62.327671"
PK,GIL,OPGT,Gilgit Apt.,Gilgit,4796,medium_airport,OPGT,"35.918800354003906, 74.33360290527344"
PK,ISB,OPIS,Islamabad Intl. Apt.,Attock,1761,large_airport,OPIS,"33.549, 72.82566"
PK,JAG,OPJA,Shahbaz Air Base,Jacobabad,185,medium_airport,OPJA,"28.28420066833496, 68.44969940185547"
PK,KHI,OPKC,Jinnah Intl. Apt.,Karachi,100,large_airport,OPKC,"24.9065, 67.160797"
PK,HDD,OPKD,Hyderabad Apt.,Hyderabad,130,small_airport,OPKD,"25.3181, 68.366096"
PK,KDD,OPKH,Khuzdar Apt.,Khuzdar,4012,small_airport,OPKH,"27.790599823, 66.6473007202"
PK,OHT,OPKT,Kohat Apt.,Kohat,1650,small_airport,OPKT,"33.5699996948, 71.4400024414"
PK,LHE,OPLA,Allama Iqbal Intl. Apt.,Lahore,712,large_airport,OPLA,"31.521601, 74.403603"
PK,LRG,OPLL,Loralai Apt.,Loralai,4631,small_airport,OPLL,"30.355499267578125, 68.6135025024414"
PK,XJM,OPMA,Mangla Apt.,Mangla,902,medium_airport,OPMA,"33.05009841918945, 73.63839721679688"
PK,MFG,OPMF,Muzaffarabad Apt.,Muzaffarabad,2691,medium_airport,OPMF,"34.3390007019043, 73.50859832763672"
PK,MWD,OPMI,Mianwali Air Base,Mianwali,690,medium_airport,OPMI,"32.5630989074707, 71.5707015991211"
PK,MJD,OPMJ,Moenjodaro Apt.,Moenjodaro,154,medium_airport,OPMJ,"27.3351993560791, 68.14309692382812"
PK,MPD,OPMP,Sindhri Tharparkar Apt.,Sindhri,51,small_airport,OPMP,"25.68280029296875, 69.07279968261719"
PK,ATG,OPMS,Minhas Air Base,Kamra,1023,medium_airport,OPMS,"33.8690986633, 72.4009017944"
PK,MUX,OPMT,Multan Intl. Apt.,Multan,403,medium_airport,OPMT,"30.20319938659668, 71.41909790039062"
PK,WNS,OPNH,Shaheed Benazirabad Apt.,Nawabashah,95,medium_airport,OPNH,"26.2194, 68.390099"
PK,ORW,OPOR,Ormara Apt.,Ormara Raik,10,small_airport,OPOR,"25.276625, 64.588343"
PK,PAJ,OPPC,Parachinar Apt.,Parachinar,5800,small_airport,OPPC,"33.902099609400004, 70.0716018677"
PK,PJG,OPPG,Panjgur Apt.,Panjgur,3289,medium_airport,OPPG,"26.954500198364258, 64.13249969482422"
PK,PSI,OPPI,Pasni Apt.,Pasni,33,medium_airport,OPPI,"25.29050064086914, 63.34510040283203"
PK,PEW,OPPS,Peshawar Intl. Apt.,Peshawar,1158,medium_airport,OPPS,"33.993900299072266, 71.51460266113281"
PK,UET,OPQT,Quetta Intl. Apt.,Quetta,5267,medium_airport,OPQT,"30.251399993896484, 66.93779754638672"
PK,RYK,OPRK,Shaikh Zaid Apt.,Rahim Yar Khan,271,medium_airport,OPRK,"28.383899688720703, 70.27960205078125"
PK,RAZ,OPRT,Rawalakot Apt.,Rawalakot,5479,medium_airport,OPRT,"33.849700927734375, 73.79810333251953"
PK,SBQ,OPSB,Sibi Apt.,Sibi,436,small_airport,OPSB,"29.571199, 67.8479"
PK,KDU,OPSD,Skardu Apt.,Skardu,7316,medium_airport,OPSD,"35.33549880981445, 75.53600311279297"
PK,SKZ,OPSK,Sukkur Apt.,Mirpur Khas,196,medium_airport,OPSK,"27.722000122070312, 68.79170227050781"
PK,SYW,OPSN,Sehwan Sharif Apt.,Sehwan Sharif,121,medium_airport,OPSN,"26.473100662231445, 67.71720123291016"
PK,SGI,OPSR,Mushaf Air Base,Sargodha,614,medium_airport,OPSR,"32.04859924316406, 72.66500091552734"
PK,SDT,OPSS,Saidu Sharif Apt.,Saidu Sharif,3183,medium_airport,OPSS,"34.8135986328125, 72.35279846191406"
PK,SKT,OPST,Sialkot Intl. Apt.,Sialkot,837,medium_airport,OPST,"32.535557, 74.363892"
PK,SUL,OPSU,Sui Apt.,Sui,763,medium_airport,OPSU,"28.645099639892578, 69.1769027709961"
PK,RZS,OPSW,Sawan Apt.,Sawan Gas Field,160,small_airport,OPSW,"26.9662, 68.878098"
PK,TLB,OPTA,Tarbela Dam Apt.,Tarbela,1114,small_airport,OPTA,"33.9860992432, 72.61139678960001"
PK,BDN,OPTH,Talhar Apt.,Badin,28,small_airport,OPTH,"24.84149932861328, 68.8384017944336"
PK,TFT,OPTT,Taftan Apt.,Taftan,2742,small_airport,OPTT,"28.96419906616211, 61.595401763916016"
PK,TUK,OPTU,Turbat Intl. Apt.,Turbat,498,medium_airport,OPTU,"25.986400604248047, 63.03020095825195"
PK,WAF,OPWN,Wana Apt.,Waana,4550,small_airport,OPWN,"32.3046989440918, 69.57039642333984"
PK,PZH,OPZB,Zhob Apt.,Fort Sandeman,4728,medium_airport,OPZB,"31.358400344848633, 69.4636001586914"
IQ,IQA,ORAA,Al Asad Air Base,Hīt,618,medium_airport,ORAA,"33.7855987549, 42.4412002563"
IQ,TQD,ORAT,Al Taqaddum Air Base,Al Habbaniyah,275,medium_airport,ORAT,"33.33810043335, 43.597099304199"
IQ,BMN,ORBB,Bamarni Apt.,Bamarni,3455,small_airport,ORBB,"37.098801, 43.266602"
IQ,BGW,ORBI,Baghdad Intl. Apt. / New Al Muthana Air Base,Baghdad,114,large_airport,ORBI,"33.262501, 44.2346"
IQ,OSM,ORBM,Mosul Intl. Apt.,Mosul,719,medium_airport,ORBM,"36.305801, 43.1474"
IQ,EBL,ORER,Erbil Intl. Apt.,Arbil,1341,medium_airport,ORER,"36.23759841918945, 43.963199615478516"
IQ,KIK,ORKK,Kirkuk Air Base,Kirkuk,1061,medium_airport,ORKK,"35.469501, 44.3489"
IQ,BSR,ORMM,Basra Intl. Apt.,Basra,11,medium_airport,ORMM,"30.549101, 47.662102"
IQ,NJF,ORNI,Al Najaf Intl. Apt.,Najaf,103,medium_airport,ORNI,"31.989853, 44.404317"
IQ,RQW,ORQW,Qayyarah West Apt.,Qayyarah,749,medium_airport,ORQW,"35.7672, 43.125099"
IQ,ISU,ORSU,Sulaymaniyah Intl. Apt.,Sulaymaniyah,2494,medium_airport,ORSU,"35.5617485046, 45.316738128699996"
IQ,XNH,ORTL,Ali Air Base,Nasiriyah,20,medium_airport,ORTL,"30.935801, 46.090099"
SY,ALP,OSAP,Aleppo Intl. Apt.,Aleppo,1276,medium_airport,OSAP,"36.180698, 37.2244"
SY,DAM,OSDI,Damascus Intl. Apt.,Damascus,2020,large_airport,OSDI,"33.4114990234375, 36.51559829711914"
SY,DEZ,OSDZ,Deir ez-Zor Apt.,Deir ez-Zor,700,medium_airport,OSDZ,"35.2854, 40.175999"
PG,OSE,OSE,Omora Apt.,Omora,2540,small_airport,AYOM,"-7.82777777778, 147.080638889"
PG,OSG,OSG,Ossima Apt.,Ossima,205,small_airport,AYZS,"-2.91555555556, 141.297305556"
SY,KAC,OSKL,Qamishli Apt.,Qamishly,1480,medium_airport,OSKL,"37.020599, 41.191399"
SY,LTK,OSLK,Hmeimim Air Base,Latakia,157,medium_airport,OSLK,"35.4011, 35.9487"
SY,PMS,OSPR,Palmyra Apt.,Tadmur,1322,medium_airport,OSPR,"34.5574, 38.316898"
QA,DIA,OTBD,Doha Intl. Apt.,Doha,35,medium_airport,OTBD,"25.261101, 51.565102"
QA,XJD,OTBH,Al Udeid Air Base,Ar Rayyan,130,medium_airport,OTBH,"25.1173000336, 51.3149986267"
QA,DOH,OTHH,Hamad Intl. Apt.,Doha,13,large_airport,OTHH,"25.273056, 51.608056"
YE,ADE,OYAA,Aden Intl. Apt.,Aden,7,medium_airport,OYAA,"12.8295, 45.028801"
YE,EAB,OYAB,Abs Apt.,Abs,651,small_airport,OYBS,"16.010983, 43.176771"
YE,AXK,OYAT,Ataq Apt.,Ataq,3735,medium_airport,OYAT,"14.5513, 46.826199"
YE,BYD,OYBI,Al-Bayda Apt.,Al-Bayda,6120,small_airport,OYBD,"14.105974, 45.441079"
YE,BHN,OYBN,Beihan Apt.,Beihan,3800,small_airport,OYBN,"14.781714, 45.719703"
YE,BUK,OYBQ,Al-Bough Apt.,Al-Bough,3800,small_airport,OYBQ,"17.350352, 44.625542"
YE,AAY,OYGD,Al Ghaydah Intl. Apt.,Al Ghaydah,134,medium_airport,OYGD,"16.193341, 52.174186"
YE,HOD,OYHD,Hodeidah Intl. Apt.,Hodeida,41,medium_airport,OYHD,"14.753000259399414, 42.97629928588867"
YE,KAM,OYKM,Kamaran Apt.,Kamaran,51,small_airport,OYKM,"15.368755, 42.612515"
YE,MYN,OYMB,Marib Apt.,Marib,3300,small_airport,OYMB,"15.469228, 45.327272"
YE,UKR,OYMS,Mukeiras Apt.,Mukayras,7080,small_airport,OYMS,"13.9368, 45.657"
YE,IHN,OYQN,Qishn Apt.,Qishn,100,small_airport,OYQN,"15.417, 51.682999"
YE,RIY,OYRN,Riyan Mukalla Intl. Apt.,Riyan,54,medium_airport,OYRN,"14.6626, 49.375"
YE,SYE,OYSH,Sadah Apt.,Sa'dah,5938,small_airport,OYSH,"16.967542, 43.728103"
YE,SAH,OYSN,Sana'a Intl. Apt.,Sana'a,7216,medium_airport,OYSN,"15.476300239562988, 44.21969985961914"
YE,SCT,OYSQ,Socotra Intl. Apt.,Socotra Islands,146,medium_airport,OYSQ,"12.63070011138916, 53.905799865722656"
YE,GXF,OYSY,Seiyun Hadhramaut Intl. Apt.,Seiyun,2097,medium_airport,OYSY,"15.9661, 48.7883"
YE,TAI,OYTZ,Ta'izz Intl. Apt.,Ta'izz,4838,medium_airport,OYTZ,"13.6859998703, 44.139099121099996"
MA,OZG,OZG,Zagora Apt.,Zagora,2414,medium_airport,GMAZ,"30.263858, -5.853341"
PA,ACU,PA-0001,Achutupu Apt.,Mamitupu,10,small_airport,MPAC,"9.188481, -77.994153"
PA,AIL,PA-0003,Ailigandí Apt.,Isla Lorenzo Bello,55,small_airport,MPAI,"9.2226, -78.0236"
PA,PYC,PA-0013,Playón Chico Apt.,Ukupseni,18,small_airport,MPPH,"9.30692, -78.235273"
PA,NMG,PA-0017,San Miguel Apt.,Isla del Rey,70,small_airport,MPMI,"8.456507, -78.934214"
PA,BFQ,PA-BFQ,Bahia Piña Apt.,Puerto Piña,14,small_airport,MPPI,"7.58737, -78.179939"
PA,ELE,PA-ELE,EL Real Apt.,El Real de Santa María,65,small_airport,MPRE,"8.107235, -77.725545"
PA,OTD,PA-OTD,Raul Arias Espinoza Apt.,Contadora Island,43,small_airport,MPRA,"8.62876, -79.034698"
PA,SAX,PA-SAX,Sambú Apt.,Boca de Sábalo,32,small_airport,MPSB,"8.026279, -78.209555"
US,AKB,PAAK,Atka Apt.,Atka,57,small_airport,PAAK,"52.220299, -174.205994"
US,PML,PAAL,Port Moller Apt.,Cold Bay,20,small_airport,PAAL,"56.006001, -160.561005"
US,PTD,PAAP,Port Alexander Seaplane Base,Port Alexander,,seaplane_base,PAAP,"56.246799, -134.647995"
US,PAQ,PAAQ,"Warren ""Bud"" Woods Palmer Municipal Apt.",Palmer,242,medium_airport,PAAQ,"61.594898, -149.08901"
US,ATU,PAAT,Casco Cove Coast Guard Station,Attu,40,small_airport,PAAT,"52.829797, 173.173796"
US,BTI,PABA,Barter Island Long Range Radar Station Apt.,Barter Island,2,medium_airport,PABA,"70.134003, -143.582001"
US,BET,PABE,Bethel Apt.,Bethel,126,medium_airport,PABE,"60.77980042, -161.8379974"
US,BVU,PABG,Beluga Apt.,Beluga,130,small_airport,PABG,"61.1721992493, -151.044006348"
US,BIG,PABI,Allen Army Airfield,Delta Junction Ft Greely,1291,medium_airport,PABI,"63.9944992065, -145.722000122"
US,BKC,PABL,Buckland Apt.,Buckland,31,small_airport,PABL,"65.981598, -161.149002"
US,BMX,PABM,Big Mountain Apt.,Big Mountain,663,small_airport,PABM,"59.362274, -155.260148"
US,BRW,PABR,Wiley Post Will Rogers Memorial Apt.,Utqiaġvik,44,medium_airport,PABR,"71.285402, -156.766008"
US,BTT,PABT,Bettles Apt.,Bettles,647,small_airport,PABT,"66.913902, -151.529007"
US,CDB,PACD,Cold Bay Apt.,Cold Bay,96,medium_airport,PACD,"55.207871, -162.725029"
US,CEM,PACE,Central Apt.,Central,937,small_airport,PACE,"65.573815, -144.780707"
US,CIK,PACI,Chalkyitsik Apt.,Chalkyitsik,544,small_airport,PACI,"66.644997, -143.740005"
US,CYF,PACK,Chefornak Apt.,Chefornak,49,small_airport,PACK,"60.136667, -164.279167"
US,SCM,PACM,Scammon Bay Apt.,Scammon Bay,14,small_airport,PACM,"61.84471, -165.575209"
US,IRC,PACR,Circle City (New) Apt.,Circle,613,small_airport,PACR,"65.827673, -144.076195"
US,WSF,PACS,Cape Sarichef Apt.,Cape Sarichef,291,small_airport,PACS,"54.583934, -164.905727"
US,CDV,PACV,Merle K (Mudhole) Smith Apt.,Cordova,54,medium_airport,PACV,"60.491798, -145.477997"
US,CXF,PACX,Coldfoot Apt.,Coldfoot,1042,small_airport,PACX,"67.25219726559999, -150.203994751"
US,CYT,PACY,Yakataga Apt.,Yakataga,12,small_airport,PACY,"60.080974, -142.494541"
US,CZF,PACZ,Cape Romanzof LRRS Apt.,Cape Romanzof,464,medium_airport,PACZ,"61.78030014, -166.0390015"
US,DRG,PADE,Deering Apt.,Deering,21,medium_airport,PADE,"66.068901, -162.766914"
US,RDB,PADG,Red Dog Apt.,Red Dog,969,small_airport,PADG,"68.032097, -162.899002"
US,ADK,PADK,Adak Apt.,Adak,18,medium_airport,PADK,"51.883564, -176.642783"
US,DLG,PADL,Dillingham Apt.,Dillingham,81,medium_airport,PADL,"59.04470062, -158.5050049"
US,MLL,PADM,Marshall Don Hunter Sr Apt.,Marshall,103,small_airport,PADM,"61.8643, -162.026001"
US,ADQ,PADQ,Kodiak Apt.,Kodiak,78,medium_airport,PADQ,"57.75, -152.4940033"
US,DUT,PADU,Tom Madsen (Dutch Harbor) Apt.,Unalaska,22,medium_airport,PADU,"53.89881, -166.544996"
US,KKH,PADY,Kongiganak Apt.,Kongiganak,30,small_airport,PADY,"59.9608, -162.880997"
US,EDF,PAED,Elmendorf Air Force Base,Anchorage,212,medium_airport,PAED,"61.251709, -149.807097"
US,EEK,PAEE,Eek Apt.,Eek,12,small_airport,PAEE,"60.213173, -162.044048"
US,EAA,PAEG,Eagle Apt.,Eagle,908,small_airport,PAEG,"64.778003, -141.150455"
US,EHM,PAEH,Cape Newenham LRRS Apt.,Cape Newenham,541,medium_airport,PAEH,"58.646400451699996, -162.06300354"
US,EIL,PAEI,Eielson Air Force Base,Fairbanks,547,medium_airport,PAEI,"64.66570282, -147.102005"
US,ELV,PAEL,Elfin Cove Seaplane Base,Elfin Cove,0,seaplane_base,PAEL,"58.195201873799995, -136.347000122"
US,EMK,PAEM,Emmonak Apt.,Emmonak,13,medium_airport,PAEM,"62.78609848, -164.4909973"
US,ENA,PAEN,Kenai Municipal Apt.,Kenai,99,medium_airport,PAEN,"60.570946, -151.245174"
US,FAI,PAFA,Fairbanks Intl. Apt.,Fairbanks,439,medium_airport,PAFA,"64.815102, -147.856003"
US,FBK,PAFB,Ladd Army Airfield,Fairbanks,454,medium_airport,PAFB,"64.837502, -147.613998"
US,ABL,PAFM,Ambler Apt.,Ambler,334,medium_airport,PAFM,"67.105529, -157.855339"
US,FRN,PAFR,Bryant Army Airfield,Fort Richardson,378,small_airport,PAFR,"61.266399, -149.653"
US,NIB,PAFS,Nikolai Apt.,Nikolai,441,small_airport,PAFS,"63.017949, -154.360399"
US,GAL,PAGA,Edward G. Pitka Sr Apt.,Galena,153,medium_airport,PAGA,"64.736198, -156.936997"
US,GBH,PAGB,Galbraith Lake Apt.,Galbraith Lake,2663,small_airport,PAGB,"68.4796981812, -149.490005493"
US,KWK,PAGG,Kwigillingok Apt.,Kwigillingok,18,small_airport,PAGG,"59.876499, -163.169005"
US,SHG,PAGH,Shungnak Apt.,Shungnak,197,small_airport,PAGH,"66.88809967041, -157.16200256348"
US,GKN,PAGK,Gulkana Apt.,Gulkana,1586,medium_airport,PAGK,"62.155859, -145.454662"
US,GLV,PAGL,Golovin Apt.,Golovin,59,small_airport,PAGL,"64.550499, -163.007004"
US,GAM,PAGM,Gambell Apt.,Gambell,27,medium_airport,PAGM,"63.767694, -171.733303"
US,AGN,PAGN,Angoon Seaplane Base,Angoon,,seaplane_base,PAGN,"57.497097, -134.56722"
US,BGQ,PAGQ,Big Lake Apt.,Big Lake,158,small_airport,PAGQ,"61.534658, -149.812936"
US,GST,PAGS,Gustavus Apt.,Gustavus,35,medium_airport,PAGS,"58.4253006, -135.7070007"
US,NME,PAGT,Nightmute Apt.,Nightmute,4,small_airport,PAGT,"60.469129, -164.70407"
US,SGY,PAGY,Skagway Apt.,Skagway,44,small_airport,PAGY,"59.460343, -135.316651"
US,HCR,PAHC,Holy Cross Apt.,Holy Cross,70,medium_airport,PAHC,"62.18830108642578, -159.77499389648438"
US,HSL,PAHL,Huslia Apt.,Huslia,220,medium_airport,PAHL,"65.697899, -156.350998"
US,HNS,PAHN,Haines Apt.,Haines,15,medium_airport,PAHN,"59.243921, -135.523925"
US,HOM,PAHO,Homer Apt.,Homer,84,medium_airport,PAHO,"59.644456, -151.479235"
US,HPB,PAHP,Hooper Bay Apt.,Hooper Bay,13,small_airport,PAHP,"61.523899, -166.147003"
US,HUS,PAHU,Hughes Apt.,Hughes,299,small_airport,PAHU,"66.04109955, -154.2630005"
US,SHX,PAHX,Shageluk Apt.,Shageluk,79,small_airport,PAHX,"62.692144, -159.569035"
US,HYG,PAHY,Hydaburg Seaplane Base,Hydaburg,,seaplane_base,PAHY,"55.205227, -132.830286"
